,Record ID,SchoolName,City,State,Borough,Zip Code,LastInspection,Permittee,InspectionDate,PTET,Site Type,Level,Code,ViolationDescription,LATITUDE,LONGITUDE,COUNCILDISTRICT,BIN,Public Status,Address,2021-2022 Segment Enrollment
8737,40542810,"WILLIAM E. GRADY CAREER AND TECHNICAL EDUCATION HIGH SCHOOL, ALC- BRIGHTON ACADEMY, P.S. 370",Brooklyn,NY,Brooklyn,11235,3/21/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,4/26/2021,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.58257839,-73.96347705,48.0,3196378.0,Public,25 BRIGHTON    4 ROAD,260855
8738,40543715,P.S. 111 SETON FALLS,Bronx,NY,Bronx,10466,12/15/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,3/23/2022,2530,FSE (Public School Cafeteria),,,,40.88433662,-73.84025199,12.0,2065992.0,Public,3740 BAYCHESTER AVENUE,168582
8739,40543489,"M.S. 390, P010X @ PS 396, P.S. 396",Bronx,NY,Bronx,10453,3/13/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,9/20/2022,2530,FSE (Public School Cafeteria),,,,40.85469491,-73.91319589,14.0,2014692.0,Public,1930 ANDREWS AVENUE,168582
8740,40542492,"PS 503: THE SCHOOL OF DISCOVERY, P.S. 506: THE SCHOOL OF JOURNALISM & TECHNOLOGY",Brooklyn,NY,Brooklyn,11220,3/8/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,3/8/2023,2530,FSE (Public School Cafeteria),G,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",40.64211429,-74.01899669,38.0,3016258.0,Public,330 59 STREET,260855
8741,50081328,ST RAYMOND'S GIRLS ACADEMY,Bronx,NY,Bronx,10462,11/16/2022,NR CAFETERIA SERVICES INC,11/16/2022,2529,FSE (Private School Cafeteria - For Profit),G,10H,"Single service article not provided.  Single service article reused or not protected from contamination when transported, stored, dispensed.  Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",40.84099245,-73.8530927,18.0,2041260.0,Private,1725 CASTLE HILL AVENUE,23954
8742,40540810,J.H.S. 210 ELIZABETH BLACKWELL,Ozone Park,NY,Queens,11416,2/27/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,11/10/2020,2530,FSE (Public School Cafeteria),G,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,40.68385028,-73.84746937,32.0,4188567.0,Public,9311 101 AVENUE,263898
8743,50011292,DARCHAI MENACHEM INC,Brooklyn,NY,Brooklyn,11203,1/24/2023,DARCHAI MENACHEM INC,7/25/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),C,06C,"Food, supplies, and equipment not protected from potential source of contamination during storage, preparation, transportation, display or service.",40.65963973,-73.94641894,40.0,3107217.0,Private,432 RUTLAND ROAD,116725
8744,50070345,AMBER CHARTER SCHOOL KINGSBRIDGE - X592,Bronx,NY,Bronx,10463,1/19/2023,AMBER CHARTER SCHOOL,2/17/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),,,,40.88072405,-73.90729252,11.0,2122917.0,Private,3120 CORLEAR AVENUE,23954
8745,41310508,MOSDOS CHASIDEI SQUARE,Brooklyn,NY,Brooklyn,11219,9/23/2022,MOSDOS CHASIDEI SQUARE,8/20/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),C,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,40.63750116,-73.98715506,39.0,3135954.0,Private,1373 43 STREET,116725
8746,DM21121651246993286,ST. BARNABAS HIGH SCHOOL,Bronx,NY,Bronx,10470,4/29/2022,ARCHIODIOCES OF NEW YORK,4/29/2022,2529,FSE (Private School Cafeteria - For Profit),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.90136296,-73.8644043,11.0,2019738.0,Private,425 EAST  240 STREET,23954
8747,40542173,J.H.S. 259 WILLIAM MCKINLEY,Brooklyn,NY,Brooklyn,11228,3/21/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,3/21/2023,2530,FSE (Public School Cafeteria),,,,40.62667272,-74.01511961,43.0,3148031.0,Public,7305 FORT HAMILTON PARKWAY,260855
8748,40542795,"P.S. K369 - COY L. COX SCHOOL, GEORGE WESTINGHOUSE CAREER AND TECHNICAL EDUCATION HIGH SCHOOL, DOWNT",Brooklyn,NY,Brooklyn,11201,2/6/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,7/15/2021,2530,FSE (Public School Cafeteria),G,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,40.69491903,-73.98601522,33.0,3348041.0,Public,105 JOHNSON STREET,260855
8749,50097835,FLIK INTERNATIONAL CORP.,New York,NY,Manhattan,10010,11/10/2022,FLIK INTERNATIONAL CORP.,11/7/2022,2529,FSE (Private School Cafeteria - For Profit),C,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.73725228,-73.97415965,4.0,1083709.0,Private,20 WATERSIDE PLZ,49856
8750,41448335,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE, LOWER MANHATTAN COMMUNITY MIDDLE SCHOOL, RIC",New York,NY,Manhattan,10004,1/25/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,4/8/2021,2530,FSE (Public School Cafeteria),,,,40.70567313,-74.01330176,1.0,1000811.0,Public,26 BROADWAY,152463
8751,40999358,"P.S. 156 WAVERLY, I.S. 392",Brooklyn,NY,Brooklyn,11212,3/3/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,7/21/2022,2530,FSE (Public School Cafeteria),C,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.66595795,-73.91810682,41.0,3081276.0,Public,104 SUTTER AVENUE,260855
8752,50082350,THE EAGLE ACADEMY FOR YOUNG MEN OF STATEN ISLAND ANNEX,,NY,Staten Island,10304,12/7/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,4/7/2022,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.62425592,-74.08266675,49.0,5106870.0,Public,104 GORDON STREET,61797
8753,40542169,"P.S. 256 BENJAMIN BANNEKER, COMMUNITY PARTNERSHIP CHARTER SCHOOL",Brooklyn,NY,Brooklyn,11216,9/23/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,8/9/2021,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.6907179,-73.95043254,36.0,3049769.0,Public,114 KOSCIUSKO STREET,260855
8754,40935623,P.S./I.S. 104 THE FORT HAMILTON SCHOOL,Brooklyn,NY,Brooklyn,11209,1/10/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,1/10/2023,2530,FSE (Public School Cafeteria),G,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",40.61992359,-74.0280857,43.0,3154215.0,Public,415 89 STREET,260855
8755,50093400,INWOOD ACADEMY FOR LEADERSHIP,New York,NY,Manhattan,10034,12/12/2022,INWOOD ACADEMY FOR LEADERSHIP CHARTER SCHOOL,12/12/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),,,,40.86517811,-73.91840648,10.0,1064788.0,Private,3896 10 AVENUE,49856
8756,40541382,"I.S. 059 SPRINGFIELD GARDENS, SUCCESS ACADEMY CHARTER SCHOOL - SPRINGFIELD GARDENS",Springfield Gardens,NY,Queens,11413,10/11/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,10/11/2022,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.68172131,-73.75342902,27.0,4274083.0,Public,13255 RIDGEDALE STREET,263898
8757,40543633,CONCORD HIGH SCHOOL,,NY,Staten Island,10304,11/2/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,3/24/2022,2530,FSE (Public School Cafeteria),,,,40.61086061,-74.08737903,49.0,5043479.0,Public,109 RHINE AVENUE,61797
8758,40842027,OUR LADY OF FATIMA SCHOOL,East Elmhurst,NY,Queens,11370,9/26/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,8/16/2021,2531,FSE (Private School Cafeteria),,,,40.76256266,-73.88854555,22.0,4439088.0,Private,2538 80 STREET,39686
8759,40735695,YESHIVA TORAH TEMIMAH,Brooklyn,NY,Brooklyn,11218,1/10/2023,YESHIVA & MESIVTA TORAH TEMIMAH INC,6/8/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),C,04J,"Appropriately scaled metal stem-type thermometer or thermocouple not provided or used to evaluate temperatures of potentially hazardous foods during cooking, cooling, reheating and holding.",40.63486633,-73.97248446,39.0,3127249.0,Private,555 OCEAN PARKWAY,116725
8760,40543693,"KAPPA, I.S. 219 NEW VENTURE SCHOOL, FREDERICK DOUGLASS ACADEMY III SECONDARY SCHOOL",Bronx,NY,Bronx,10456,1/24/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,1/19/2022,2530,FSE (Public School Cafeteria),,,,40.83350412,-73.90448927,16.0,2009611.0,Public,3630 3 AVENUE,168582
8761,40734030,BAIS YAAKOV OF 18TH AVE,Brooklyn,NY,Brooklyn,11204,1/18/2023,FEDERATED COUNCIL OF BETH JACOB SCHOOLS INC.,1/18/2023,2533,FSE (Private School Cafeteria - Not-For-Profit),C,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",40.63060202,-73.97743633,44.0,3128727.0,Private,4419 18 AVENUE,116725
8762,40738275,BETH RIVKAH HS,Brooklyn,NY,Brooklyn,11225,3/16/2023,ASSOCIATED BETH RIVKAH SCHOOLS,3/16/2023,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10H,"Single service article not provided.  Single service article reused or not protected from contamination when transported, stored, dispensed.  Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",40.66620669,-73.94960013,35.0,3034180.0,Private,310 CROWN STREET,116725
8763,40806131,DOMINICAN ACADEMY (GIRLS),New York,NY,Manhattan,10065,11/22/2022,THE DOMINICAN ACADEMY OF THE CITY OF NEW YORK,11/22/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),,,,40.76902375,-73.96686909,4.0,1041229.0,Private,44 EAST   68 STREET,49856
8764,50109327,BROOKLYN PROSPECT WINSOR TERRACE MIDDLE SCHOOL,Brooklyn,NY,Brooklyn,11201,12/19/2022,Brooklyn Prospect Charter School,5/6/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),,,,40.6972466,-73.98601473,33.0,3335884.0,Private,25 CHAPEL STREET,116725
8765,41191537,YESHIVA TIFERETH ELIMELECH,Brooklyn,NY,Brooklyn,11204,9/22/2022,YESHIVA TIFERES ELIMELECH,9/22/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",40.62649199,-73.98858377,44.0,3130812.0,Private,1650 56 STREET,116725
8766,40542780,FORT HAMILTON HIGH SCHOOL,Brooklyn,NY,Brooklyn,11209,3/14/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,7/26/2022,2530,FSE (Public School Cafeteria),G,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",40.62789091,-74.03998467,43.0,3152318.0,Public,8301 SHORE ROAD,260855
8767,40542889,"NEW VISIONS AIM CHARTER HIGH SCHOOL II, ARTURO A. SCHOMBURG SATELLITE ACADEMY BRONX, BRONX REGIONAL",Bronx,NY,Bronx,10459,2/1/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,7/21/2021,2530,FSE (Public School Cafeteria),,,,40.82352492,-73.8988707,17.0,2005366.0,Public,1010 REVEREND JAMES A POLITE AVENUE,168582
8768,50000684,"SUNSET PARK HIGH SCHOOL, P.S. 371 @ SUNSET PARK H.S.",Brooklyn,NY,Brooklyn,11232,3/21/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,8/17/2022,2530,FSE (Public School Cafeteria),,,,40.65570241,-74.00519705,38.0,3394175.0,Public,153 35 STREET,260855
8769,50084639,THE MARY LOUIS ACADEMY,Jamaica,NY,Queens,11432,11/23/2022,AQUISTA FOOD SERVICE III INC,3/10/2022,2529,FSE (Private School Cafeteria - For Profit),G,10E,Accurate thermometer not provided in refrigerated or hot holding equipment.,40.71289498,-73.7868816,24.0,4439408.0,Private,17621 WEXFORD TER,39686
8770,40741706,MOSDOS CHASIDA SQUARE T.T.Y.,Brooklyn,NY,Brooklyn,11206,1/12/2023,MOSDOS CHASIDA  SQUARE T.T.Y,6/14/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),G,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,40.70135641,-73.95663866,33.0,3335318.0,Private,105 HEYWARD STREET,116725
8771,50040126,ST. HILDA & ST. HUGH,New York,NY,Manhattan,10025,10/21/2022,CATER TO YOU INC.,4/9/2021,2529,FSE (Private School Cafeteria - For Profit),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.80716729,-73.96594335,7.0,1081598.0,Private,619 WEST  114 STREET,49856
8772,50016713,RESTART @ ADOLESCENT SKILLS CENTER II,Long Island City,NY,Queens,11101,10/25/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,10/25/2022,2530,FSE (Public School Cafeteria),,,,40.74994002,-73.93585055,26.0,4436695.0,Public,2946 NORTHERN BLVD,263898
8773,40738821,MERKAZ HATORAH OF BELLE HARBOR,Rockaway Park,NY,Queens,11694,1/17/2023,HATORAH OF BELL MERCAZ,5/9/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10H,Proper sanitization not provided for utensil ware washing operation.,40.58003528,-73.85034975,32.0,4304071.0,Private,505 BEACH  129 STREET,39686
8774,50113943,VALANCE COLLEGE PREPARATORY CHARTER SCHOOL,Rego Park,NY,Queens,11374,12/15/2022,VALENCE COLLEGE PREPARATORY CHARTER SCHOOL,8/31/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,40.72937335,-73.85895747,29.0,4000000.0,Private,9729 64TH RD,39686
8775,50068616,PRE-K CENTER AT 80 BRUCKNER BOULEVARD,Bronx,NY,Bronx,10454,12/2/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,1/13/2021,2530,FSE (Public School Cafeteria),,,,40.80578117,-73.92530666,8.0,2117111.0,Public,105 WILLIS AVENUE,168582
8776,40541445,"P.S. 115 ALEXANDER HUMBOLDT, KIPP S.T.A.R. CHARTER SCHOOL",New York,NY,Manhattan,10033,2/7/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,5/4/2022,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.84653561,-73.93520403,10.0,1063228.0,Public,586 WEST  177 STREET,152463
8777,40541124,P.S. 011 WILLIAM T. HARRIS,New York,NY,Manhattan,10011,2/15/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,3/23/2022,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.74434217,-74.00025262,3.0,1013260.0,Public,320 WEST   21 STREET,152463
8778,40734758,YESHIVA KEHILATH YAKOV,Brooklyn,NY,Brooklyn,11211,1/13/2023,YESHIVA KEHILATH YAKOV INC,1/13/2023,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.70697068,-73.95996771,33.0,3059981.0,Private,206 WILSON STREET,116725
8779,41370737,JEWISH INSTITUTE OF QUEENS,Elmhurst,NY,Queens,11373,12/7/2022,JEWISH INSTITUTE OF QUEENS,3/24/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10E,Accurate thermometer not provided in refrigerated or hot holding equipment.,40.7312491,-73.8715604,29.0,4072178.0,Private,60-05 WOODHAVEN BOULEVARD,39686
8780,40542766,"BOYS & GIRLS H.S., RESEARCH AND SERVICE HIGH SCHOOL, P2G @ D.R.E.A.M.S., NELSON MANDELA HIGH SCHOOL,",Brooklyn,NY,Brooklyn,11213,2/17/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,8/11/2021,2530,FSE (Public School Cafeteria),G,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,40.67943315,-73.93240703,36.0,3047996.0,Public,1700 FULTON STREET,260855
8781,40542797,"CLARA BARTON HIGH SCHOOL, P.S. K753 - SCHOOL FOR CAREER DEVELOPMENT",Brooklyn,NY,Brooklyn,11225,3/16/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,4/14/2021,2530,FSE (Public School Cafeteria),,,,40.66956009,-73.96196208,35.0,3029702.0,Public,901 CLASSON AVENUE,260855
8782,40543721,"P.S. X010, P.S. 067 MOHEGAN SCHOOL",Bronx,NY,Bronx,10460,2/8/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,8/3/2022,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.84393802,-73.88478716,17.0,2013142.0,Public,2024 MOHEGAN _AVENUE,168582
8783,40564040,P.S. 90 EDNA COHEN SCHOOL,Brooklyn,NY,Brooklyn,11224,11/1/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,11/1/2022,2530,FSE (Public School Cafeteria),G,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",40.57824838,-73.9796284,47.0,3196558.0,Public,2840 WEST   12 STREET,260855
8784,40800619,ST. PAUL SCHOOL,New York,NY,Manhattan,10035,12/13/2022,ARCHDIOCESE OF NEW YORK,12/13/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),C,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.80021866,-73.94138593,8.0,1052335.0,Private,114 EAST  118 STREET,49856
8785,50012233,CONGREGATION YESHIVA BEIS CHAYA MUSURA,Brooklyn,NY,Brooklyn,11213,2/14/2023,BEIS CHAYA MUSHKA,3/29/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10J,Hand wash sign not posted,40.66646425,-73.93754963,35.0,3037851.0,Private,1505 CARROLL STREET,116725
8786,40541330,"P.S. Q004 AT Q138, P.S./ M.S.138 SUNRISE",Queens,NY,Queens,11422,2/7/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,8/27/2021,2530,FSE (Public School Cafeteria),G,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,0.0,0.0,,,Public,251-11 WELLER AVENUE,263898
8787,40543714,P.S. 073 BRONX,Bronx,NY,Bronx,10452,2/6/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,2/6/2023,2530,FSE (Public School Cafeteria),,,,40.83269985,-73.92683743,8.0,2003051.0,Public,1020 ANDERSON AVENUE,168582
8788,40543627,I.S. 184,Bronx,NY,Bronx,10456,2/2/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,7/8/2022,2530,FSE (Public School Cafeteria),CH,02B,Hot TCS food item not held at or above 140 °F.,40.8188676,-73.90592662,17.0,2004690.0,Public,778 FOREST AVENUE,168582
8789,40541655,P.S. 102 BAYVIEW,Elmhurst,NY,Queens,11373,2/2/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,2/2/2023,2530,FSE (Public School Cafeteria),G,10E,"Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment",40.73350669,-73.87785609,25.0,4437597.0,Public,5524 VAN HORN STREET,263898
8790,50092986,MOSDOS SATMAR BP (BOYS),Brooklyn,NY,Brooklyn,11219,3/3/2022,MOSDOS SATMAR BP INC,3/3/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),C,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",40.63252535,-73.992535,44.0,3138736.0,Private,1364 52 STREET,116725
8791,41168045,UNITED TALMUDICAL ACADEMY,Brooklyn,NY,Brooklyn,11206,12/28/2022,TALMUDICAL ACAD UNITED,6/22/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.70138178,-73.94536101,33.0,3061467.0,Private,110 THROOP AVENUE,116725
8792,40541330,"P.S. Q004 AT Q138, P.S./ M.S.138 SUNRISE",Queens,NY,Queens,11422,2/7/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,10/28/2020,2530,FSE (Public School Cafeteria),,,,0.0,0.0,,,Public,251-11 WELLER AVENUE,263898
8793,50017606,"I.S. 30 MARY WHITE OVINGTON, P231K @ PS/IS 30 MARY WHITE OVINGTON",Brooklyn,NY,Brooklyn,11209,3/3/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,3/16/2021,2530,FSE (Public School Cafeteria),,,,40.63358257,-74.02394818,43.0,3146550.0,Public,7002 4 AVENUE,260855
8794,40540722,P.S. 148 QUEENS,East Elmhurst,NY,Queens,11369,12/16/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,5/3/2022,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.75837007,-73.87908813,25.0,4034841.0,Public,8902 32 AVENUE,263898
8795,40939494,YESHIVA KEHILATH YAKOV,Brooklyn,NY,Brooklyn,11219,2/14/2023,YESHIVA KEHILATH YAKOV INC,2/28/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10I,"Single service item reused, improperly stored, dispensed; not used when required.",40.64000784,-73.99769395,38.0,3137077.0,Private,4706 10 AVENUE,116725
8796,40540807,P.S. 207 ROCKWOOD PARK,Howard Beach,NY,Queens,11414,11/9/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,3/29/2022,2530,FSE (Public School Cafeteria),AV,22C,"Bulb not shielded or shatterproof, in areas where there is extreme heat, temperature changes, or where accidental contact may occur.",40.65808094,-73.84443252,32.0,4293311.0,Public,15915 88 STREET,263898
8797,40541666,P.S. 113 ISAAC CHAUNCEY,Glendale,NY,Queens,11385,3/1/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,4/30/2021,2530,FSE (Public School Cafeteria),,,,40.70498115,-73.8616999,30.0,4094055.0,Public,8721 79 AVENUE,263898
8798,50082737,PRE-K CENTER AT 47 AVENUE,Woodside,NY,Queens,11377,1/6/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,4/9/2021,2530,FSE (Public School Cafeteria),,,,40.73900657,-73.89377064,30.0,4441128.0,Public,7024 47TH AVE,263898
8799,40562097,P.S. 019 MARINO JEANTET,Corona,NY,Queens,11368,3/9/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,7/13/2022,2530,FSE (Public School Cafeteria),C,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.7493735,-73.86735315,21.0,4000000.0,Public,9802 ROOSEVELT AVENUE,263898
8800,40541905,P.S. 018 PARK TERRACE,New York,NY,Manhattan,10034,3/8/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,3/8/2023,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.8712718,-73.91151452,10.0,1082045.0,Public,4124 9 AVENUE,152463
8801,40543479,"P.S./M.S. 004 CROTONA PARK WEST, ICAHN CHARTER SCHOOL 6",Bronx,NY,Bronx,10457,1/13/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,4/1/2022,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.84088479,-73.89816475,15.0,2009659.0,Public,1701 FULTON AVENUE,168582
8802,40542843,P.S. 131 BROOKLYN,Brooklyn,NY,Brooklyn,11219,3/15/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,3/7/2023,2530,FSE (Public School Cafeteria),C,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.64114951,-73.99348169,39.0,3136085.0,Public,4305 FT HAMILTON PARKWAY,260855
8803,40735684,BAIS BROCHO OF KARLIN STOLIN,Brooklyn,NY,Brooklyn,11219,2/14/2023,BAIS BROCHO OF KARLIN STOLIN,2/14/2023,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.64223379,-73.99538414,38.0,3136036.0,Private,4314 10 AVENUE,116725
8804,40541720,JACQUELINE KENNEDY ONASSIS HIGH SCHOOL,New York,NY,Manhattan,10036,10/14/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,10/6/2022,2530,FSE (Public School Cafeteria),C,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.75772163,-73.98307821,4.0,1069583.0,Public,120 WEST   46 STREET,152463
8805,40541118,P.S. 007 SAMUEL STERN,New York,NY,Manhattan,10035,1/27/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,3/8/2022,2530,FSE (Public School Cafeteria),,,,40.80099986,-73.9393481,8.0,1083501.0,Public,160 EAST  120 STREET,152463
8806,40542466,"P.S. 297 ABRAHAM STOCKTON, SUCCESS ACADEMY CHARTER-MYRTLE AVE MIDDLE",Brooklyn,NY,Brooklyn,11206,3/8/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,8/6/2021,2530,FSE (Public School Cafeteria),,,,40.69777355,-73.94780907,36.0,3048508.0,Public,700 PARK AVENUE,260855
8807,50041774,ACHIEVEMENT FIRST BUSHWICK MIDDLE SCHOOL,Brooklyn,NY,Brooklyn,11237,12/9/2022,"REVOLUTION FOODS, INC.",12/9/2022,2529,FSE (Private School Cafeteria - For Profit),,,,40.69777383,-73.919777,37.0,3075413.0,Private,1300 GREENE AVENUE,116725
8808,40542922,P.S. 188 MICHAEL E. BERDY,Brooklyn,NY,Brooklyn,11224,3/23/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,3/23/2023,2530,FSE (Public School Cafeteria),,,,40.57720992,-74.00019439,47.0,3188726.0,Public,3314 NEPTUNE AVENUE,260855
